sentence,label,source_file
"Auburn 's sales in 2007 were CAD 41 million ( approximately EUR 27 million ) , and the company employs some 150 people .",neutral,Sentences_66Agree.txt
Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system .,positive,Sentences_66Agree.txt
"Cargotec Corporation , Press Release , April 28 , 2008 at 2.00 p.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant hatch cover orders for bulk carriers .",positive,Sentences_66Agree.txt
"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 10,500 people .",neutral,Sentences_66Agree.txt
Commencing the construction works of Pearl Plaza is a significant step in our Russian projects .,positive,Sentences_66Agree.txt
CORPORATE IT UPDATE - ( C ) 1995-2009 M2 COMMUNICATIONS LTD Finnish technology group Teleste Corporation ( OMX Helsinki : TLT1V ) reported on Wednesday ( 4 February ) an operating profit of EUR5 .6 m on net sales of EUR108 .7 m for the year 2008 .,neutral,Sentences_66Agree.txt
"Cost savings will then rise to some 20 mln eur a year from 2007 , OKO said .",positive,Sentences_66Agree.txt
Cramo Group 's financial targets for 2010-2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .,positive,Sentences_66Agree.txt
Cymed 's net sales are expected to amount to EUR 3.5 mn in 2006 .,neutral,Sentences_66Agree.txt
Delhaize Le Lion has selected the Aldata G.O.L.D. Vocal PDA solution on the Motorola WT4090 PDA terminal .,neutral,Sentences_66Agree.txt
Diluted loss per share stood at EUR 0.15 versus EUR 0.26 .,positive,Sentences_66Agree.txt
Efficiency programs totalling 100 million euros are under way in Finnair .,positive,Sentences_66Agree.txt
Elcoteq 's revenues in 2007 were approximately EUR 120 million .,neutral,Sentences_66Agree.txt
Elektrobit ( EB ) has renewed its IT infrastructure contract with ICT services provider Fujitsu Services for EB 's Patja service .,positive,Sentences_66Agree.txt
European traffic grew nearly 30 % .,positive,Sentences_66Agree.txt
Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) reported on Friday ( 15 August ) an operating profit of EUR65 .0 m on net sales of EUR342 .9 m for the period January-June 2008 .,neutral,Sentences_66Agree.txt
Finnish aluminium products manufacturer Nordic Aluminium Plc ( OMX Helsinki : NOA1V ) reported on Monday ( 18 August ) an operating profit of EUR7 .9 m on net sales of EUR55 .2 m for the period January-June 2008 .,neutral,Sentences_66Agree.txt
Finnish component supplier Componenta Corporation ( OMX Helsinki : CTH1V ) reported on Tuesday ( 15 July ) an operating profit of EUR46 .2 m on net sales of EUR386 .0 m for the financial period January-June 2008 .,neutral,Sentences_66Agree.txt
Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London .,positive,Sentences_66Agree.txt
"Finnish financial software developer Basware Oyj said today it will provide its invoice automation ( IA ) solution to an unnamed major retail company in the USA in a deal , worth more than EUR300 ,000 .",positive,Sentences_66Agree.txt
"Finnish forest machinery and equipment maker Ponsse Oyj said on October 5 , 2007 it will deliver a total of 67 cut-to-length method forest machines and 44 harvester heads to Brazilian paper maker Bahia Pulp and to unnamed Uruguayan wood harvesting contractors .",positive,Sentences_66Agree.txt
Finnish glass technology group Glaston Corporation ( OMX Helsinki : GLA1V ) reported on Thursday ( 14 August ) an operating profit of EUR6 .5 m on net sales of EUR201 .5 m for the period January-September 2008 .,neutral,Sentences_66Agree.txt
Finnish logistics and information solutions provider Done Solutions Corporation ( OMX Helsinki : DSO1V ) reported on Wednesday ( 29 October ) an operating profit of EUR3 .6 m on net sales of EUR35 .1 m for the period January-September 2008 .,neutral,Sentences_66Agree.txt
"Finnish Metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for Klabin 's Tel+¬maco Borba mill in the Brazilian state of Paran+í .",positive,Sentences_66Agree.txt
"Finnish software company QPR Software Plc ( OMX Helsinki : QPR1V ) reported on Thursday ( 23 October ) an operating profit of EUR63 ,000 on net sales of EUR1 .5 m for the third quarter 2008 .",neutral,Sentences_66Agree.txt
"Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November ) , posting an operating profit of EUR0 .4 m , as compared to a loss of EUR0 .5 m in the third quarter of 2007 .",positive,Sentences_66Agree.txt
"Finnish-owned contract manufacturer of electronics Elcoteq Hungary Kft has announced plans to recruit more than 650 new staffers to fulfill new orders in P+®cs , where the company has two plants .",positive,Sentences_66Agree.txt
"Following the payment made in April , the company has a total of EUR 23.0 million in loans from financial institutions .",neutral,Sentences_66Agree.txt
"For Q2 2010 , consolidated earnings before tax totaled EUR4 .5 m , compared to EUR3 .9 m , and net profit was EUR3 .2 m , compared to EUR2 .9 m in the previous year .",positive,Sentences_66Agree.txt
"For Telenor , the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway , Sweden , Denmark and Finland .",positive,Sentences_66Agree.txt
"For the fiscal year ending September 30 , 2009 the revenue from these customers was $ 10.012 million or around 11.0 % of the transportation group 's revenue .",neutral,Sentences_66Agree.txt
"Galeria Podlaska , a shopping mall on Wysockiego Street in Bia ` ystok , is approximately 60-percent leased or reserved .",neutral,Sentences_66Agree.txt
"However , he expects banks to provide alternative financing .",positive,Sentences_66Agree.txt
In 2005 the bank posted a net profit of Lt 8.2 mn .,neutral,Sentences_66Agree.txt
"In 2006 , TeliaSonera net sales were SEK 91 bn , EBITDA was SEK 32.266 bn , net income was SEK 19.28 bn .",neutral,Sentences_66Agree.txt
"In 2007 , Alma Media 's operating profit was about EUR 53mn .",neutral,Sentences_66Agree.txt
"In 2007 , almost two thirds of Orion 's net sales came from these drugs .",neutral,Sentences_66Agree.txt
"In 2007 , Huhtamaki will continue to invest in organic growth .",neutral,Sentences_66Agree.txt
"In 2007 , the Group 's net sales stood at EUR 22 million and it had about 150 employees at the end of June , 2008 .",neutral,Sentences_66Agree.txt
"In 2008 , the deal is likely to bring savings of EUR 20mn-25mn .",positive,Sentences_66Agree.txt
"In 2009 , it reported net sales of approximately EUR 6mn .",neutral,Sentences_66Agree.txt
"In 2010 , the Marimekko Group s net sales were EUR 73,297 thousand ( EUR 72,473 thousand ) and operating profit was EUR 8,169 thousand ( EUR 6,291 thousand ) .",neutral,Sentences_66Agree.txt
"In beers , Olvi retained its market position .",neutral,Sentences_66Agree.txt
"In January-September 2007 , operating profit totaled EUR 20.5 mn .",neutral,Sentences_66Agree.txt
"In Middle East & North Africa , Tecnotree has grown considerably in the recent years .",positive,Sentences_66Agree.txt
in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,positive,Sentences_66Agree.txt
"In the end of 2006 , the number of outlets will rise to 60-70 .",positive,Sentences_66Agree.txt
"In the first quarter of 2010 , the mark-to-market result was a pretax profit of EUR 133 million versus a loss of EUR 32 million in the same period last year .",positive,Sentences_66Agree.txt
Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India .,positive,Sentences_66Agree.txt
It also said its third quarter diluted EPS came in at 0.34 eur compared with 0.16 eur in the same quarter a year ago .,positive,Sentences_66Agree.txt
It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .,positive,Sentences_66Agree.txt
It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,positive,Sentences_66Agree.txt
"It expects revenue between $ 8.4 billion and $ 8.7 billion , compared to analyst estimates of $ 8.67 billion .",neutral,Sentences_66Agree.txt
"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .",positive,Sentences_66Agree.txt
It will also strengthen Ruukki 's offshore business .,positive,Sentences_66Agree.txt
It will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .,positive,Sentences_66Agree.txt
"Juha Jordan , chief engineer at Glaston , said one of the reasons for choosing Vacon as a global AC drives supplier is that it has service and support centres in the same countries where Glaston operates .",positive,Sentences_66Agree.txt
"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` Mobility Business Suite represents a significant milestone in the company 's offering to the telecommunications industry .",positive,Sentences_66Agree.txt
"Last month , Outokumpu sold more than 80 percent of its technology unit , Outokumpu Technology Oyj , to further its strategic goal of becoming the world 's largest stainless steel maker .",positive,Sentences_66Agree.txt
"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .",positive,Sentences_66Agree.txt
"MADISON , Wis. , Feb. 6 - PRNewswire - -- Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles .",positive,Sentences_66Agree.txt
"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .",positive,Sentences_66Agree.txt
Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .,positive,Sentences_66Agree.txt
M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,positive,Sentences_66Agree.txt
"NAVTEQ has a commanding lead in installed map data systems in North American vehicles and may be the leader in turn-by-turn navigation data offered by services such as OnStar in North America , said analyst Phil Magney of Telematics Research Group in Minnetonka , Minn. .",positive,Sentences_66Agree.txt
"Neste oil 's board proposed 1.00 eur dividend for the full-year 2007 , compared with 0.90 eur a year ago .",positive,Sentences_66Agree.txt
"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",positive,Sentences_66Agree.txt
Net profit in the period in 2009 was ( EURO ) 29 million .,neutral,Sentences_66Agree.txt
Net profit in the same period in 2006 was 36.6 million euros .,neutral,Sentences_66Agree.txt
Net profit in the same period in 2006 was (  x20ac ) 172 million .,neutral,Sentences_66Agree.txt
Net profit was 35.5 mln compared with 29.8 mln .,positive,Sentences_66Agree.txt
"Net sales by the Sata-Flexo Group came to some EUR4 .3 m in 2007 , and the group companies employed a total of 40 people .",neutral,Sentences_66Agree.txt
Net sales in 2006 totaled EUR 302 million and the operating margin was 16 % .,neutral,Sentences_66Agree.txt
Net sales in 2007 are expected to be 10 % up on 2006 .,positive,Sentences_66Agree.txt
Net sales in 2008 are expected to be on the same level as in 2007 .,neutral,Sentences_66Agree.txt
Net sales of the Lehdentekijat unit was approximately EUR 14 million in 2007 and it had 70 employees .,neutral,Sentences_66Agree.txt
"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation device companies such as TomTom NV and Garmin Ltd. .",positive,Sentences_66Agree.txt
"Of this , EUR 38.8 mn was net interest income .",neutral,Sentences_66Agree.txt
"OMEO ( www.omeo.se ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",neutral,Sentences_66Agree.txt
"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",positive,Sentences_66Agree.txt
Operating profit for the quarter April-June 2006 amounted to EUR182 .2 m on sales of EUR3 .62 bn .,neutral,Sentences_66Agree.txt
Operating profit totaled EUR 18.6 mn or 8.3 % of net sales .,neutral,Sentences_66Agree.txt
"Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .",positive,Sentences_66Agree.txt
"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .",positive,Sentences_66Agree.txt
"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive,Sentences_66Agree.txt
"Pretax profit totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .",positive,Sentences_66Agree.txt
"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",positive,Sentences_66Agree.txt
Production will expand to other of Elcoteq 's locations including Mexico and Hungary during 2010 .,positive,Sentences_66Agree.txt
Profit of the accounting period was EUR 0.3 mn .,neutral,Sentences_66Agree.txt
Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,positive,Sentences_66Agree.txt
"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .",positive,Sentences_66Agree.txt
"Russia accounted for 9 % of the Lagardere magazine division 's revenue , or EUR 114.40 mn ( USD 148.11 mn ) in 2009 , the USA - for 18 % .",neutral,Sentences_66Agree.txt
"Sales are expected to increase in the end of the year 2006 , however .",positive,Sentences_66Agree.txt
Satama 's net sales would be higher than the year before .,positive,Sentences_66Agree.txt
Scanfil expects net sales in 2008 to remain at the 2007 level .,neutral,Sentences_66Agree.txt
"SINGAPORE ( ICIS ) -- ( 1 ) Kemira and Indian water infrastructure firm ( 2 ) IVRCL have agreed to form a join venture which includes a new inorganic coagulant manufacturing facility in Andhra Pradesh state , India , the Finnish water treatment chemicals maker said on Tuesday .",positive,Sentences_66Agree.txt
"SOUTHFIELD , Mich. -- Central Corporate Credit Union will again distribute patronage dividends to members by waiving all service fees incurred during the months of July and November 2008 , to the tune of an estimated $ 1 million .",positive,Sentences_66Agree.txt
"SRV will raise its holding in the company so that by the summer of 2008 , it will have a majority .",positive,Sentences_66Agree.txt
"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",positive,Sentences_66Agree.txt
"Tallink claims the watertight doors of both Vana Tallinn and Regina Baltica , including their electrical systems , are fully in working order .",positive,Sentences_66Agree.txt
Talvivaara has secured a 10-year off-take agreement for 100 per cent of its main output of nickel and cobalt to Norilsk Nickel and entered into a long-term zinc streaming agreement with Nyrstar NV .,positive,Sentences_66Agree.txt
Tekla Group 's net sales for 2005 were approximately 38 million euros .,neutral,Sentences_66Agree.txt
TeliaSonera has secured deliveries for 4G modems with support for 3G and 2G during the second quarter 2010 .,positive,Sentences_66Agree.txt
"The 50-50 joint venture , to be called Nokia Siemens Networks , will be comprised of Nokia 's network business group and Siemens ' carrier-related operations , creating estimated synergies of 1.5 billion euros ( $ 1.9 billion ) by 2010 , Nokia said .",positive,Sentences_66Agree.txt
The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .,positive,Sentences_66Agree.txt
The actions are expected to deliver annual cost savings of some EUR15-20m .,positive,Sentences_66Agree.txt
"The agreement , which will cover monitoring , maintenance , server capacity service and backups , has a one-year extension option .",neutral,Sentences_66Agree.txt
The amendment will not incur additional costs .,neutral,Sentences_66Agree.txt
The announced restructuring will significantly decrease the Company 's indebtedness .,positive,Sentences_66Agree.txt
The company also said that its board of directors has proposed a profit distribution of EUR0 .92 per share .,neutral,Sentences_66Agree.txt
The company closed last year with a turnover of about four million euros .,neutral,Sentences_66Agree.txt
The company expects net sales of 65 mln euro ( $ 85.1 mln ) for 2006 .,neutral,Sentences_66Agree.txt
The company expects sales revenue of RMB8 .0 billion in 2009 .,neutral,Sentences_66Agree.txt
The company has exported into about twenty European countries as well as to Africa .,neutral,Sentences_66Agree.txt
The company is well positioned in Brazil and Uruguay .,positive,Sentences_66Agree.txt
The company reports a loss for the period of EUR 0.4 mn compared to a loss of EUR 1.9 mn in the corresponding period in 2005 .,positive,Sentences_66Agree.txt
The company 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .,neutral,Sentences_66Agree.txt
The company 's operating profit for 2006 stood at 39.6 mln euro ( $ 57.9 mln ) .,neutral,Sentences_66Agree.txt
"The company 's profit totaled Ls 134,700 .",neutral,Sentences_66Agree.txt
"The company targets sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 .",neutral,Sentences_66Agree.txt
The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,positive,Sentences_66Agree.txt
The company will build altogether 130 new substations by the end of this year .,neutral,Sentences_66Agree.txt
The diesel margin has remained high .,positive,Sentences_66Agree.txt
"The divestment is in line with the company 's plans to focus on selected growth segments and streamline corporate structure , the company explained .",positive,Sentences_66Agree.txt
The divestment of Raisio 's margarine business in May 2009 gave the company a clearer focus on grain-based products .,positive,Sentences_66Agree.txt
The earnings in the comparative period included a capital gain of EUR 8mn from the sale of OMX shares .,neutral,Sentences_66Agree.txt
The Finnish textiles and clothing company Marimekko Corporation ( OMX Helsinki : MMO1V ) reported on Wednesday ( 5 November ) an operating profit of EUR8 .1 m on net sales of EUR59m for the period from January to September 2008 .,neutral,Sentences_66Agree.txt
The first quarter was as expected and was in line with analysts ' forecasts .,neutral,Sentences_66Agree.txt
"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America .",positive,Sentences_66Agree.txt
"The Group 's consolidated net sales for 2008 totaled 3.4 billion euros and it employs approximately 13,000 persons .",neutral,Sentences_66Agree.txt
"The Group 's consolidated net sales for 2009 totaled 1.5 billion euros and it employs approximately 10,000 persons .",neutral,Sentences_66Agree.txt
"The Group 's revenue amounts to over EUR 80 million , about half of which is accounted for by exports .",neutral,Sentences_66Agree.txt
The Group 's revenue in 2008 amounted to EUR 94 million and the company currently employs approximately 730 people .,neutral,Sentences_66Agree.txt
The Group 's revenue in 2009 amounted to EUR 70 million and the company currently employs approximately 780 people .,neutral,Sentences_66Agree.txt
The group will expand the chain to include 45 stores .,positive,Sentences_66Agree.txt
The insurance division turned a EUR120m profit .,neutral,Sentences_66Agree.txt
The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . ',positive,Sentences_66Agree.txt
The offer represents a premium of 24 % over the stock 's closing price on Friday .,positive,Sentences_66Agree.txt
"The recovery of demand that started toward the end of 2009 , continued in January-March 2010 .",positive,Sentences_66Agree.txt
The sale of the Healthcare Trade business supports Oriola-KD 's strategy to focus on Pharmaceutical Wholesale and Retail businesses .,positive,Sentences_66Agree.txt
The sale will lead to a pretax capital gain of EUR 22 million for the Finnish company in 2011 .,positive,Sentences_66Agree.txt
"The segment has an annual revenue of approximately EUR400m , the company said .",neutral,Sentences_66Agree.txt
The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,positive,Sentences_66Agree.txt
"Then , it said the contract was estimated to contribute more than EUR150m to its net sales in 2010 .",positive,Sentences_66Agree.txt
These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .,positive,Sentences_66Agree.txt
This will bring cost savings of about EUR 3mn a year .,positive,Sentences_66Agree.txt
Through the acquisition Solteq will expand its solutions offering by Microsoft 's Dynamics business software products .,positive,Sentences_66Agree.txt
Under the contract Cramo Sverige and its subcontractor Brinkab AB will provide all scaffolding installations at LKAB 's new pellets plant in Kiruna in northern Sweden .,positive,Sentences_66Agree.txt
"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",positive,Sentences_66Agree.txt
With this acquisition Panostaja Oyj further expands its business area specialising in digital printing .,positive,Sentences_66Agree.txt
- Moody 's said it gave P A1 long-term senior unsecured and P P-1 short-term debt ratings to Finnish lender Aktia Bank 's EUR1bn USD1 .4 bn euro medium-term note EMTN program of 25 March 2011 .,neutral,Sentences_66Agree.txt
"Brazilian non-profit interbank Camara Interbancaria de Pagamentos CIP has acquired solutions from US business integration solutions provider Sterling Commerce , the latter company said in a statement .",positive,Sentences_66Agree.txt
`` Leipurin is a growing and rapidly internationalizing Group .,positive,Sentences_66Agree.txt
`` NTC has a geographical presence that complements Ramirent 's existing network and brings us closer to our customers in the East Bohemia region in the CzechRepublic . '',positive,Sentences_66Agree.txt
"`` Several growth initiatives in the chosen geographic areas are already ongoing , '' it continued , noting Lindex opened its first store in the Czech Republic this autumn in Brno .",positive,Sentences_66Agree.txt
"`` We have analyzed Kaupthing Bank Sweden and found a business which fits well into Alandsbanken , '' said Alandsbanken 's chief executive Peter Wiklof in a statement .",positive,Sentences_66Agree.txt
"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",positive,Sentences_66Agree.txt
28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,positive,Sentences_66Agree.txt
"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,Sentences_66Agree.txt
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,Sentences_66Agree.txt
"AUSTIN , Texas , Sept. 6 -- Texas Department Of Transportation awards contract for Teleste Video Compression and Distribution Equipment .",positive,Sentences_66Agree.txt
"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",positive,Sentences_66Agree.txt
CEO of the company Tarmo Noop said the growth in the sale of premium beers was the biggest .,positive,Sentences_66Agree.txt
"EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .",positive,Sentences_66Agree.txt
"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",positive,Sentences_66Agree.txt
Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 .,positive,Sentences_66Agree.txt
"Finnish dental care group Oral Hammaslaakarit Oyj posted a total net profit of 849,000 euro $ 1.1 mln in the first nine months of 2006 versus a net loss of 331,000 euro $ 421,000 in the same period of 2005 .",positive,Sentences_66Agree.txt
"Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro $ 664,000 for the same period of 2006 .",positive,Sentences_66Agree.txt
"Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .",positive,Sentences_66Agree.txt
Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,positive,Sentences_66Agree.txt
"Growth was strongest in F-Secure 's operator ISPs , mobile operators and cable operators business .",positive,Sentences_66Agree.txt
"In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 .",positive,Sentences_66Agree.txt
It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,positive,Sentences_66Agree.txt
"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",positive,Sentences_66Agree.txt
"ADP News - Feb 25 , 2009 - Finnish printed circuit board PCB maker Aspocomp Group Oyj HEL : ACG1V said today it swung to a net profit of EUR 300,000 USD 385,000 for 2008 versus a net loss of EUR 65.3 million",positive,Sentences_66Agree.txt
"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",positive,Sentences_66Agree.txt
"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",positive,Sentences_66Agree.txt
"mn , and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",positive,Sentences_66Agree.txt
"Net sales will , however , increase from 2005 .",positive,Sentences_66Agree.txt
Operating profit totaled EUR 17.7 mn compared to EUR 17.6 mn in the corresponding period in 2007 .,positive,Sentences_66Agree.txt
"Order intake , on the other hand , is expected to be stronger than in 2007 .",positive,Sentences_66Agree.txt
"Outokumpu of Finland , stainless steel manufacturer , plans to enter into a supply agreement with the Indian Railways .",positive,Sentences_66Agree.txt
"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .",positive,Sentences_66Agree.txt
Profit for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,positive,Sentences_66Agree.txt
"Quarterly diluted EPS on continuing operations came in at 0.21 eur , compared with last year 's 0.12 eur .",positive,Sentences_66Agree.txt
Rapala estimates its net sales for 2008 will increase by between 8.0 pct and 12 pct assuming 2007 exchange rates .,positive,Sentences_66Agree.txt
"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",positive,Sentences_66Agree.txt
Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,positive,Sentences_66Agree.txt
"Russian export duties will activate harvesting in Finland , and sales in Russia will increase also .",positive,Sentences_66Agree.txt
"Tectia Corporation HEL : TEC1V , a provider of real-time security solutions , today announced that it has appointed LAN2LAN , a provider of IT services in the UK , to distribute its data security and manage file transfer software .",positive,Sentences_66Agree.txt
"The Bristol Port Company has sealed a one million pound contract with Cooper Specialised Handling to supply it with four 45-tonne , customised reach stackers from Konecranes .",positive,Sentences_66Agree.txt
The company expects net sales to significantly increase from 2009 .,positive,Sentences_66Agree.txt
"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",positive,Sentences_66Agree.txt
"The company said that it will supply the WCDMA 3G-HSPA radio network , including the modular , high capacity Nokia Flexi WCDMA base station in East Java , Bali , Sumatra and Batam .",positive,Sentences_66Agree.txt
"The fair value of investment properties totalled EUR 2,299.9 mn , compared to EUR 2,229.5 mn in the corresponding period in 2009 .",positive,Sentences_66Agree.txt
The fund at fair value will increase correspondingly .,positive,Sentences_66Agree.txt
The impact on TietoEnator 's net sales for 2008 from the purchase is expected to be some 11 mln euro $ 15.9 mln .,neutral,Sentences_66Agree.txt
The optimization of the steel components heating process will reduce the energy consumption .,positive,Sentences_66Agree.txt
The proportion of Estonian and Lithuanian passengers on the Tallinn-Helsinki route also grew in July .,positive,Sentences_66Agree.txt
These savings will have full impact as of the beginning of 2007 .,neutral,Sentences_66Agree.txt
This assignment strengthens Poyry 's position as an international provider of engineering and project services to the chemical process industry .,positive,Sentences_66Agree.txt
This new partnership agreement represents a significant milestone for both parties .,positive,Sentences_66Agree.txt
"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 .",positive,Sentences_66Agree.txt
"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .",positive,Sentences_66Agree.txt
"Via the takeover , Panostaja further expands its business area specialising in digital printing , which since previously consists of the subsidiaries Kopijyva Oy and Sokonet Oy .",positive,Sentences_66Agree.txt
"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital .",neutral,Sentences_66Agree.txt
The forecast for 2012 is 3.3 % .,neutral,Sentences_66Agree.txt
"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .",neutral,Sentences_66Agree.txt
The company is listed on the Nordic Exchange in Helsinki .,neutral,Sentences_66Agree.txt
